Date,Demand_MW,Total_Production_MW,Coal_MW,Hydrocarbons_MW,Water_MW,Nuclear_MW,Wind_MW,Solar_MW,Biomass_MW,Import_MW,Import_Positive_MW,Export_Positive_MW
2023-02-05,6188.8707482993195,8939.904761904761,973.9319727891157,1609.9115646258504,2153.278911564626,1397.795918367347,2660.9523809523807,77.94557823129252,66.36734693877551,-2751.1496598639455,0.0,2751.1496598639455
2023-02-06,7245.761904761905,9032.034013605442,1032.3401360544217,1695.2789115646258,2190.2108843537417,1377.2585034013605,2584.299319727891,87.52380952380952,65.46938775510205,-1786.2721088435374,0.0,1786.2721088435374
2023-02-07,7321.047619047619,8407.0,1067.2244897959183,1749.1972789115646,2258.918367346939,1384.0272108843537,1744.9659863945578,134.97278911564626,67.91156462585035,-1085.938775510204,5.775510204081633,1091.7142857142858
2023-02-08,7351.911564625851,8314.612244897959,953.9387755102041,1677.8367346938776,1943.251700680272,1386.7687074829932,2156.4489795918366,126.38775510204081,70.15646258503402,-962.6734693877551,0.0,962.6734693877551
2023-02-09,7334.523489932886,7217.275167785235,988.3959731543624,1659.7986577181207,2046.5167785234898,1379.7382550335572,889.6174496644295,187.69127516778522,65.85906040268456,117.25503355704699,505.48993288590606,388.23489932885906
2023-02-10,7316.727891156463,6760.9795918367345,983.8775510204082,1800.6258503401361,2026.9115646258504,1379.9115646258504,317.8299319727891,189.68707482993196,62.42857142857143,555.7551020408164,583.952380952381,28.197278911564627
2023-02-11,6747.496598639455,6817.197278911564,967.2517006802722,1716.312925170068,1862.1972789115646,1397.4897959183672,633.6666666666666,174.47619047619048,66.14965986394557,-69.6938775510204,165.31972789115648,235.01360544217687
2023-02-12,6170.768707482993,7213.918367346939,930.530612244898,1694.1020408163265,1623.156462585034,1400.6598639455783,1408.0136054421769,94.7687074829932,63.12925170068027,-1043.108843537415,0.0,1043.108843537415
2023-02-13,7026.789115646258,6581.068027210885,1021.9115646258504,1713.3265306122448,1713.1292517006802,1374.0272108843537,514.1632653061224,180.51700680272108,64.38775510204081,445.63945578231295,663.8571428571429,218.21768707482994
2023-02-14,7114.244897959184,7462.0952380952385,1062.0340136054422,1690.6122448979593,1742.0544217687075,1389.795918367347,1364.061224489796,149.55102040816325,64.27891156462584,-347.81632653061223,62.095238095238095,409.91156462585036
2023-02-15,6982.857142857143,7369.544217687075,955.7278911564625,1665.0884353741496,1531.8639455782313,1374.3061224489795,1588.2312925170068,190.05612244897958,65.20408163265306,-386.76190476190476,253.64625850340136,640.4081632653061
2023-02-16,6992.157534246576,6429.897260273972,951.6369863013699,1702.5205479452054,1529.4383561643835,1418.376712328767,571.2397260273973,192.6044520547945,65.14383561643835,562.2328767123288,620.3493150684932,58.11643835616438
2023-02-17,6933.763513513513,6702.743243243243,993.7432432432432,1696.8445945945946,1678.418918918919,1400.222972972973,730.0540540540541,138.9816375198728,65.22297297297297,230.95945945945945,530.3040540540541,299.3445945945946
2023-02-18,6190.321917808219,7479.253424657534,988.5205479452055,1591.335616438356,1577.0616438356165,1400.9041095890411,1801.027397260274,59.68299758259468,61.45890410958904,-1288.8972602739725,0.0,1288.8972602739725
2023-02-19,5509.448979591837,7168.680272108843,955.4829931972789,1596.7687074829932,1568.1700680272108,1403.4897959183672,1461.9659863945578,124.18027210884354,58.925170068027214,-1659.4013605442176,0.0,1659.4013605442176
2023-02-20,6516.760273972603,7391.931506849315,1019.3287671232877,1559.7465753424658,1565.4794520547946,1385.958904109589,1627.890410958904,174.850702271545,59.47260273972603,-875.2191780821918,47.68493150684932,922.9041095890411
2023-02-21,6594.027397260274,8291.72602739726,1062.8424657534247,1553.1712328767123,1973.9794520547946,1397.3835616438357,2061.9520547945203,184.00546211201666,58.95890410958904,-1697.650684931507,0.0,1697.650684931507
2023-02-22,6490.864864864865,6794.560810810811,1073.8918918918919,1640.1081081081081,2235.777027027027,1393.2297297297298,227.15540540540542,171.4189189189189,53.236486486486484,-303.69594594594594,84.51351351351352,388.2094594594595
2023-02-23,6671.768707482993,7536.585034013606,970.7551020408164,1623.6530612244899,2090.4761904761904,1384.5034013605443,1278.9795918367347,140.69387755102042,51.006802721088434,-864.8027210884354,0.0,864.8027210884354
2023-02-24,6712.231292517007,8229.299319727892,1029.2721088435374,1639.5034013605443,2455.6326530612246,1378.4897959183672,1617.8843537414966,59.76190476190476,49.074829931972786,-1517.061224489796,0.0,1517.061224489796
2023-02-25,6176.540540540541,7820.8175675675675,1028.5743243243244,1631.918918918919,2318.108108108108,1400.7162162162163,1321.8445945945946,70.88513513513513,49.20945945945946,-1644.2702702702702,0.0,1644.2702702702702
2023-02-26,5691.4625850340135,7661.496598639455,988.0,1602.312925170068,2186.2721088435374,1400.9455782312925,1355.3061224489795,80.20408163265306,48.57823129251701,-1970.0,0.0,1970.0
2023-02-27,6770.479452054795,7643.184931506849,1082.0068493150684,1684.2671232876712,2754.1369863013697,1380.041095890411,630.6643835616438,62.97260273972603,49.465753424657535,-872.6780821917808,2.5342465753424657,875.2123287671233
2023-02-28,6980.568493150685,7368.787671232877,1144.623287671233,1688.5684931506848,2652.1301369863013,1391.876712328767,393.90410958904107,51.37671232876713,46.657534246575345,-388.25342465753425,90.26712328767124,478.52054794520546
2023-03-01,6855.744966442953,6510.3691275167785,1154.0,1017.261744966443,2589.9664429530203,1382.758389261745,228.49664429530202,80.84563758389261,57.328859060402685,345.4026845637584,469.248322147651,123.84563758389261
2023-03-02,6828.931506849315,6584.212328767123,1015.1780821917808,1002.2328767123288,2651.041095890411,1375.4383561643835,369.0753424657534,115.4931506849315,56.102739726027394,244.6917808219178,441.8150684931507,197.12328767123287
2023-03-03,6779.787671232877,6275.212328767123,1011.3767123287671,1005.3287671232877,2607.294520547945,1391.2123287671234,117.79452054794521,89.63013698630137,54.11643835616438,504.56849315068496,538.6986301369863,34.13013698630137
2023-03-04,6016.9121621621625,6840.385135135135,922.1351351351351,975.5472972972973,2455.141891891892,1402.2094594594594,849.6081081081081,177.0810810810811,59.00675675675676,-823.4391891891892,0.0,823.4391891891892
2023-03-05,5592.780821917808,6676.678082191781,931.4931506849315,973.6506849315068,2486.2328767123286,1406.4178082191781,652.1232876712329,170.8013698630137,56.273972602739725,-1083.86301369863,0.0,1083.86301369863
2023-03-06,6559.054054054054,6595.709459459459,1068.5337837837837,978.9054054054054,2657.7972972972975,1392.222972972973,272.06081081081084,172.9527027027027,53.63513513513514,-36.601351351351354,182.9189189189189,219.52027027027026
2023-03-07,6658.41095890411,7085.171232876713,1152.3287671232877,980.9109589041096,2759.3972602739727,1388.8150684931506,578.8082191780821,164.08219178082192,61.21917808219178,-426.8013698630137,55.0,481.8013698630137
2023-03-08,6471.798657718121,6847.906040268456,1002.4429530201343,960.9328859060403,2364.993288590604,1397.9127516778524,883.1208053691275,177.26174496644296,61.48993288590604,-376.1006711409396,62.20805369127517,438.30872483221475
2023-03-09,6525.287671232877,7150.554794520548,1027.349315068493,951.6643835616438,2429.554794520548,1393.7328767123288,1176.3698630136987,111.21232876712328,61.034246575342465,-625.2808219178082,5.465753424657534,630.7465753424658
2023-03-10,6358.4625850340135,7031.122448979592,899.4761904761905,931.4081632653061,2421.5510204081634,1392.4149659863945,1164.5238095238096,160.6326530612245,61.59863945578231,-672.6870748299319,77.31972789115646,750.0068027210884
2023-03-11,5996.06,7378.9,990.74,907.3066666666666,2585.86,1408.5066666666667,1307.7266666666667,117.84,61.20666666666666,-1382.8133333333333,0.0,1382.8133333333333
2023-03-12,5403.969387755102,6857.397959183673,926.0816326530612,913.2006802721088,2467.1428571428573,1407.6258503401361,868.7857142857143,215.39455782312925,59.636054421768705,-1453.4319727891157,0.2585034013605442,1453.6904761904761
2023-03-13,6247.716216216216,6558.398648648648,995.2972972972973,862.4324324324324,2498.4864864864867,1388.1824324324325,514.277027027027,242.56157213551577,62.33783783783784,-310.72297297297297,57.013513513513516,367.7364864864865
2023-03-14,6355.884353741497,7298.544217687075,1059.3265306122448,835.9863945578231,2495.4353741496598,1398.1768707482993,1217.6326530612246,232.59787295199772,60.374149659863946,-942.6938775510204,0.0,942.6938775510204
2023-03-15,6479.768707482993,7401.428571428572,1026.7210884353742,826.7891156462586,2474.7551020408164,1383.0272108843537,1510.0136054421769,120.92517006802721,59.435374149659864,-921.7006802721088,0.0,921.7006802721088
2023-03-16,6792.027027027027,6977.439189189189,994.2094594594595,829.3513513513514,2340.722972972973,1389.2905405405406,1307.2027027027027,56.5945945945946,60.33108108108108,-185.36486486486487,174.8716216216216,360.2364864864865
2023-03-17,6593.527397260274,7673.280821917808,1033.0342465753424,842.7602739726027,2084.8424657534247,1383.8972602739725,2082.3424657534247,184.37894580107206,62.445205479452056,-1079.7534246575342,11.04109589041096,1090.7945205479452
2023-03-18,5947.253424657534,6568.506849315068,911.7054794520548,863.3835616438356,2045.2945205479452,1409.2328767123288,1050.5958904109589,230.9189994044074,57.821917808219176,-621.2123287671233,64.56849315068493,685.7808219178082
2023-03-19,5335.95205479452,5681.061643835616,914.7602739726027,857.1575342465753,1945.1986301369864,1408.7602739726028,245.43835616438355,260.5342465753425,49.62328767123287,-345.14383561643837,91.9041095890411,437.04794520547944
2023-03-20,6247.9324324324325,6138.2972972972975,1020.418918918919,864.3648648648649,2240.4324324324325,1389.5135135135135,373.35135135135135,202.08783783783784,48.75675675675676,109.60810810810811,257.81081081081084,148.2027027027027
2023-03-21,6414.945205479452,6137.876712328767,1033.4657534246576,865.2123287671233,2434.1849315068494,1394.664383561644,226.03424657534248,137.73287671232876,47.04794520547945,277.05479452054794,350.9657534246575,73.91095890410959
2023-03-22,6477.965753424657,5644.657534246576,935.4520547945206,832.1232876712329,2273.917808219178,1394.5753424657535,30.277397260273972,125.76712328767124,53.678082191780824,833.3904109589041,833.3904109589041,0.0
2023-03-23,6274.836734693878,5681.39455782313,924.2925170068028,810.2721088435375,2154.578231292517,1382.5170068027212,134.64625850340136,223.40136054421768,51.95238095238095,593.4557823129252,593.8979591836735,0.4421768707482993
2023-03-24,6186.707482993197,6155.931972789115,855.8911564625851,839.3265306122449,2079.9931972789113,1396.8299319727892,665.5442176870748,263.97278911564626,54.59863945578231,30.816326530612244,153.37414965986395,122.5578231292517
2023-03-25,5506.310810810811,6262.459459459459,911.1486486486486,837.4797297297297,1729.8581081081081,1414.1283783783783,1150.2905405405406,160.5641891891892,59.2972972972973,-756.1486486486486,0.0,756.1486486486486
2023-03-26,5168.778911564626,5833.384353741497,907.4795918367347,837.2244897959183,1710.0102040816328,1413.3163265306123,670.5986394557823,233.10884353741497,62.02040816326531,-664.625850340136,20.510204081632654,685.1360544217687
2023-03-27,6353.287671232877,6895.061643835616,1033.3561643835617,836.3424657534247,2223.301369863014,1383.2945205479452,1254.986301369863,99.0,65.02739726027397,-541.8082191780821,58.16438356164384,599.972602739726
2023-03-28,6627.5100671140935,7473.583892617449,1055.489932885906,831.9530201342282,2254.6711409395975,1400.6241610738255,1730.9060402684563,139.23489932885906,60.91275167785235,-846.0201342281879,2.6308724832214767,848.6510067114094
2023-03-29,6663.876712328767,6526.075342465753,993.9520547945206,848.9931506849315,2223.5890410958905,1395.986301369863,778.027397260274,225.46917808219177,60.38356164383562,137.84246575342465,280.7328767123288,142.8904109589041
2023-03-30,6570.731543624161,6292.006711409396,912.6711409395973,840.3020134228188,2083.261744966443,1384.8456375838925,739.6979865771812,272.7852348993289,58.86577181208054,279.3422818791946,337.6711409395973,58.328859060402685
2023-03-31,6576.183673469388,6073.013605442177,906.2244897959183,826.6462585034013,2015.3469387755101,1394.639455782313,727.4353741496599,148.75510204081633,54.2312925170068,503.1292517006803,641.7619047619048,138.6326530612245
2023-04-01,6082.6824324324325,6374.939189189189,1111.472972972973,656.3581081081081,2724.6216216216217,1409.8648648648648,350.5945945945946,72.8445945945946,49.472972972972975,-292.2905405405405,63.810810810810814,356.10135135135135
2023-04-02,5433.081632653061,6856.714285714285,1040.2925170068027,647.2380952380952,2389.578231292517,1411.3673469387754,1181.0,141.1360544217687,46.38095238095238,-1423.5850340136055,0.0,1423.5850340136055
2023-04-03,6352.102040816327,6542.469387755102,1038.0408163265306,688.8571428571429,2645.918367346939,1383.7755102040817,587.6598639455782,153.4625850340136,45.02721088435374,-190.34013605442178,209.8639455782313,400.2040816326531
2023-04-04,7137.428571428572,8539.020408163266,1253.408163265306,703.0544217687075,2743.530612244898,1397.639455782313,2361.5714285714284,32.78231292517007,47.285714285714285,-1401.6530612244899,0.0,1401.6530612244899
2023-04-05,7017.398648648648,8985.614864864865,1243.222972972973,699.6216216216217,2954.7162162162163,1403.337837837838,2527.858108108108,112.47297297297297,44.67567567567568,-1968.2567567567567,0.0,1968.2567567567567
2023-04-06,6978.664383561644,7534.3835616438355,1242.6301369863013,718.1232876712329,3267.109589041096,1381.6164383561643,743.6986301369863,134.8082191780822,46.64383561643836,-555.6506849315068,67.6917808219178,623.3424657534247
2023-04-07,6867.0,6821.710344827587,1012.0137931034483,731.7862068965517,3204.213793103448,1385.4344827586208,308.7241379310345,128.28275862068966,51.33793103448276,45.30344827586207,259.29655172413794,213.99310344827586
2023-04-08,6196.858108108108,6478.8378378378375,991.3513513513514,703.0,3109.4932432432433,1395.5945945945946,66.89864864864865,161.27702702702703,51.70945945945946,-281.97297297297297,28.08783783783784,310.06081081081084
2023-04-09,5446.301369863014,6261.561643835616,1105.150684931507,683.4589041095891,2776.5,1405.36301369863,37.17123287671233,208.12328767123287,46.04794520547945,-815.3835616438356,0.8904109589041096,816.2739726027397
2023-04-10,6285.918367346939,6586.65306122449,1095.1700680272108,678.3945578231293,2640.530612244898,1388.7278911564626,512.7482993197278,229.4625850340136,41.8843537414966,-300.76190476190476,63.394557823129254,364.15646258503403
2023-04-11,6601.8707482993195,8492.244897959185,1103.4761904761904,687.8911564625851,3037.4489795918366,1386.2244897959183,2087.4421768707484,152.18367346938774,37.95238095238095,-1890.3741496598639,0.0,1890.3741496598639
2023-04-12,6659.130136986301,7367.369863013699,1225.4520547945206,704.5342465753424,3196.678082191781,1396.8150684931506,685.2191780821918,117.56164383561644,41.445205479452056,-708.2191780821918,6.342465753424658,714.5616438356165
2023-04-13,6204.72972972973,6781.263513513513,956.8851351351351,686.1013513513514,2869.722972972973,1385.7297297297298,567.1148648648649,271.19594594594594,44.695945945945944,-576.4459459459459,61.351351351351354,637.7972972972973
2023-04-14,5576.216216216216,6972.554054054054,1032.2364864864865,685.1756756756756,2996.2297297297296,1402.304054054054,664.5675675675676,150.3783783783784,41.939189189189186,-1396.3986486486488,0.0,1396.3986486486488
2023-04-15,5305.489795918367,6819.1292517006805,1117.3333333333333,674.0612244897959,3088.598639455782,1408.9863945578231,256.4557823129252,240.16326530612244,33.734693877551024,-1513.5850340136055,0.0,1513.5850340136055
2023-04-16,4495.657534246576,7322.828767123287,996.8767123287671,661.2260273972603,2858.4520547945203,1409.2876712328766,1214.849315068493,154.45205479452054,27.965753424657535,-2827.178082191781,0.0,2827.178082191781
2023-04-17,4782.1621621621625,7345.378378378378,890.8513513513514,662.2162162162163,2899.162162162162,1409.0608108108108,1369.5472972972973,85.45945945945945,29.344594594594593,-2563.25,0.0,2563.25
2023-04-18,5631.623287671233,6429.13698630137,885.1643835616438,603.1095890410959,2809.890410958904,1402.6712328767123,544.8698630136986,153.54794520547946,30.171232876712327,-797.4931506849315,0.0,797.4931506849315
2023-04-19,6232.121621621622,6948.25,1085.8581081081081,560.527027027027,3003.939189189189,1393.6283783783783,691.277027027027,182.53378378378378,30.87837837837838,-716.0743243243244,2.8513513513513513,718.9256756756756
2023-04-20,6266.482993197279,7452.625850340136,1099.5102040816328,524.6938775510204,2999.0476190476193,1379.1904761904761,1242.0204081632653,175.1904761904762,33.197278911564624,-1186.108843537415,0.0,1186.108843537415
2023-04-21,6063.604026845637,7380.463087248322,969.8523489932886,498.61744966442956,2834.5838926174497,1377.8255033557048,1493.268456375839,177.11409395973155,29.476510067114095,-1316.8926174496644,5.241610738255034,1322.1342281879195
2023-04-22,5579.458904109589,6584.253424657534,962.986301369863,483.86986301369865,2890.828767123288,1404.890410958904,562.9520547945206,249.33561643835617,29.486301369863014,-1004.8082191780821,17.198630136986303,1022.0068493150685
2023-04-23,4942.328767123287,5952.678082191781,984.2808219178082,479.14383561643837,2612.9520547945203,1410.2945205479452,191.0445205479452,248.12328767123287,28.02054794520548,-1010.3561643835617,0.0,1010.3561643835617
2023-04-24,5907.438356164384,6810.280821917808,927.013698630137,474.513698630137,2926.4794520547944,1384.4315068493152,842.8219178082192,223.7876712328767,31.335616438356166,-902.9109589041096,14.157534246575343,917.068493150685
2023-04-25,6248.13422818792,7233.234899328859,1066.523489932886,478.38255033557044,3074.4563758389263,1401.221476510067,1052.8523489932886,121.30872483221476,38.81879194630873,-985.0738255033557,6.1879194630872485,991.261744966443
2023-04-26,6216.239726027397,6807.787671232877,1029.013698630137,468.3767123287671,2869.7123287671234,1389.9383561643835,830.3150684931506,181.93835616438355,38.73972602739726,-591.5753424657535,20.095890410958905,611.6712328767123
2023-04-27,6210.093959731544,8001.986577181208,993.5570469798657,449.1677852348993,2662.6510067114095,1387.8255033557048,2275.2147651006712,194.93288590604027,38.644295302013425,-1791.8724832214766,0.0,1791.8724832214766
2023-04-28,6009.821917808219,7886.773972602739,940.0753424657535,396.2739726027397,2611.0205479452056,1384.0479452054794,2236.8972602739727,278.25342465753425,40.397260273972606,-1877.0342465753424,0.0,1877.0342465753424
2023-04-29,5462.142857142857,6745.136054421769,970.1496598639455,374.1292517006803,2523.605442176871,1407.4897959183672,1165.0136054421769,269.46938775510205,35.63265306122449,-1282.9863945578231,1.8027210884353742,1284.7891156462586
2023-04-30,4841.198630136986,6234.315068493151,936.3013698630137,385.4931506849315,2576.4246575342468,1407.9931506849316,620.1267123287671,275.1468797564688,34.178082191780824,-1393.0821917808219,0.0,1393.0821917808219
2023-05-01,4902.3065134099625,6312.622222222222,955.3724137931034,386.5747126436782,2747.7586206896553,1407.054406130268,482.7992337164751,301.1559646730307,33.470498084291194,-1410.2528735632184,0.0,1410.2528735632184
2023-05-02,5563.4216133942155,6342.1354642313545,954.8630136986301,419.0593607305936,2699.705479452055,1388.713089802131,537.7884322678843,308.52356628743905,33.909436834094365,-778.7077625570776,2.0,780.7077625570776
2023-05-03,5855.385135135135,6674.189189189189,1001.2972972972973,502.9662162162162,2612.222972972973,1380.581081081081,921.5675675675676,226.1418918918919,29.64189189189189,-818.831081081081,0.8108108108108109,819.6418918918919
2023-05-04,6201.657534246576,6405.7945205479455,1223.6575342465753,520.2671232876712,2735.4657534246576,1384.0958904109589,398.36986301369865,111.93835616438356,32.294520547945204,-204.17808219178082,86.02739726027397,290.2054794520548
2023-05-05,5900.496598639455,6213.884353741497,1151.6462585034014,516.3061224489796,2699.503401360544,1387.734693877551,208.52380952380952,219.48979591836735,31.94557823129252,-313.3741496598639,34.19047619047619,347.5646258503401
2023-05-06,5311.72972972973,6942.493243243243,980.8716216216217,500.6216216216216,2257.4662162162163,1403.8918918918919,1487.5067567567567,282.98074324324324,29.675675675675677,-1630.7905405405406,0.0,1630.7905405405406
2023-05-07,4868.664429530201,5565.993288590604,926.2751677852349,499.22147651006713,2386.1208053691275,945.1610738255033,545.1812080536913,235.4251677852349,28.906040268456376,-697.3020134228188,7.12751677852349,704.4295302013422
2023-05-08,6001.571428571428,5559.707482993197,894.6462585034013,525.4285714285714,2907.0408163265306,680.7006802721088,406.97278911564626,111.41496598639456,33.755102040816325,441.8979591836735,470.55102040816325,28.653061224489797
2023-05-09,6028.068493150685,5635.280821917808,837.417808219178,557.7602739726027,2675.8698630136987,702.6712328767123,639.7534246575342,181.72602739726028,40.45890410958904,392.8013698630137,494.458904109589,101.65753424657534
2023-05-10,5950.292517006803,5481.598639455782,881.0680272108843,558.7414965986394,2804.7891156462583,688.2108843537414,247.22448979591837,255.47619047619048,46.394557823129254,468.81632653061223,469.3945578231293,0.5782312925170068
2023-05-11,5948.773972602739,5710.95205479452,991.3082191780821,561.4589041095891,2881.6643835616437,681.3219178082192,282.5890410958904,263.8013698630137,49.23972602739726,237.8082191780822,294.5753424657534,56.76712328767123
2023-05-12,6161.472972972973,5711.277027027027,1005.3108108108108,572.7837837837837,2915.2837837837837,681.9527027027027,353.86486486486484,132.35135135135135,50.08108108108108,450.1554054054054,460.63513513513516,10.47972972972973
