Date,AvgTemp_Celsius,SunlightHours,AvgWindSpeed_kmh,SolarRadiation_WM2
1/7/2023,-0.86,10.38758166,1.8,0
1/7/2023,-1.07,10.38758166,1.8,0
1/7/2023,-1.36,10.38758166,1.8,0
1/8/2023,-1.66,9.787241604,1.8,0
1/8/2023,-1.96,9.787241604,1.8,0
1/8/2023,-2.18,9.787241604,1.8,0
1/8/2023,-2.46,9.787241604,1.8,0
1/8/2023,-2.76,9.787241604,1.485,0
1/8/2023,-3.06,9.787241604,0.81,0
1/8/2023,-3.36,9.787241604,0.405,0
1/8/2023,-3.57,9.787241604,0.045,0
1/8/2023,-3.34,9.787241604,0.315,15
1/8/2023,-3.04,9.787241604,0.36,34
1/8/2023,-2.74,9.787241604,0.675,45
1/8/2023,-2.96,9.787241604,1.35,9
1/8/2023,-3.09,9.787241604,1.755,13
1/8/2023,-3.1,9.787241604,3.06,15
1/8/2023,-3.1,9.787241604,5.13,23
1/8/2023,-3.1,9.787241604,3.825,12
1/8/2023,-3.19,9.787241604,2.025,0
1/8/2023,-3.29,9.787241604,3.375,0
1/8/2023,-3.3,9.787241604,3.915,0
1/8/2023,-3.39,9.787241604,3.645,0
1/8/2023,-3.49,9.787241604,2.97,0
1/8/2023,-3.5,9.787241604,3.195,0
1/8/2023,-3.59,9.787241604,5.76,0
1/8/2023,-3.69,9.787241604,6.75,0
1/9/2023,-3.7,11.48065934,9.36,0
1/9/2023,-4.05,11.48065934,7.2,0
1/9/2023,-4.36,11.48065934,8.73,0
1/9/2023,-4.75,11.48065934,9,0
1/9/2023,-5.06,11.48065934,9,0
1/9/2023,-5.45,11.48065934,8.055,0
1/9/2023,-5.76,11.48065934,6.345,0
1/9/2023,-6.15,11.48065934,8.325,0
1/9/2023,-5.68,11.48065934,8.64,22
1/9/2023,-4.99,11.48065934,5.805,60
1/9/2023,-4.46,11.48065934,7.605,77
1/9/2023,-4.23,11.48065934,8.55,69
1/9/2023,-4.46,11.48065934,8.955,31
1/9/2023,-4.76,11.48065934,6.48,17
1/9/2023,-4.8,11.48065934,4.86,44
1/9/2023,-4.89,11.48065934,5.31,23
1/9/2023,-5.16,11.48065934,4.455,0
1/9/2023,-5.2,11.48065934,4.32,0
1/9/2023,-5.2,11.48065934,8.1,0
1/9/2023,-5.29,11.48065934,10.215,0
1/9/2023,-5.3,11.48065934,9.18,0
1/9/2023,-5.3,11.48065934,9,0
1/9/2023,-5.39,11.48065934,8.685,0
1/9/2023,-5.4,11.48065934,6.435,0
1/10/2023,-5.4,11.49893344,6.75,0
1/10/2023,-5.4,11.49893344,6.21,0
1/10/2023,-5.31,11.49893344,9.27,0
1/10/2023,-5.3,11.49893344,7.2,0
1/10/2023,-5.21,11.49893344,4.95,0
1/10/2023,-5.2,11.49893344,5.94,0
1/10/2023,-5.11,11.49893344,7.695,0
1/10/2023,-5.1,11.49893344,6.345,0
1/10/2023,-4.93,11.49893344,4.86,7
1/10/2023,-4.38,11.49893344,5.31,36
1/10/2023,-3.77,11.49893344,9.18,64
1/10/2023,-3.52,11.49893344,13.5,50
1/10/2023,-3.32,11.49893344,12.465,48
1/10/2023,-3.3,11.49893344,14.445,39
1/10/2023,-3.3,11.49893344,16.965,36
1/10/2023,-3.39,11.49893344,22.635,16
1/10/2023,-3.66,11.49893344,23.4,0
1/10/2023,-3.79,11.49893344,19.62,0
1/10/2023,-3.89,11.49893344,35.775,0
1/10/2023,-3.99,11.49893344,34.38,0
1/10/2023,-4.09,11.49893344,28.17,0
1/10/2023,-4.19,11.49893344,20.115,0
1/10/2023,-4.29,11.49893344,13.095,0
1/10/2023,-4.48,11.49893344,12.24,0
1/11/2023,-4.59,8.114818132,13.5,0
1/11/2023,-4.69,8.114818132,12.42,0
1/11/2023,-4.88,8.114818132,12.24,0
1/11/2023,-4.99,8.114818132,13.5,0
1/11/2023,-5.09,8.114818132,11.79,0
1/11/2023,-5.27,8.114818132,12.78,0
1/11/2023,-5.39,8.114818132,14.535,0
1/11/2023,-5.49,8.114818132,14.13,0
1/11/2023,-4.98,8.114818132,13.095,25
1/11/2023,-4.2,8.114818132,18.315,60
1/11/2023,-2.96,8.114818132,19.08,165
1/11/2023,-1.93,8.114818132,16.245,195
1/11/2023,-1.63,8.114818132,13.32,108
1/11/2023,-2.21,8.114818132,13.59,33
1/11/2023,-2.3,8.114818132,8.64,63
1/11/2023,-2.56,8.114818132,15.48,31
1/11/2023,-3.04,8.114818132,18.765,0
1/11/2023,-3.27,8.114818132,20.34,0
1/11/2023,-3.48,8.114818132,29.34,0
1/11/2023,-3.68,8.114818132,24.3,0
1/11/2023,-3.96,8.114818132,19.62,0
1/11/2023,-4.18,8.114818132,17.505,0
1/11/2023,-4.38,8.114818132,17.28,0
1/11/2023,-4.66,8.114818132,17.28,0
1/12/2023,-4.88,11.79164968,20.115,0
1/12/2023,-5.95,11.79164968,29.34,0
1/12/2023,-7.15,11.79164968,25.56,0
1/12/2023,-8.35,11.79164968,18.225,0
1/12/2023,-9.64,11.79164968,14.13,0
1/12/2023,-10.85,11.79164968,13.68,0
1/12/2023,-12.14,11.79164968,13.05,0
1/12/2023,-13.35,11.79164968,14.535,0
1/12/2023,-13.33,11.79164968,9.72,9
1/12/2023,-12.95,11.79164968,8.055,33
1/12/2023,-12.11,11.79164968,7.92,87
1/12/2023,-11.04,11.79164968,6.345,149
1/12/2023,-10.03,11.79164968,4.23,198
1/12/2023,-9.46,11.79164968,5.85,202
1/12/2023,-8.96,11.79164968,6.75,302
1/12/2023,-9.25,11.79164968,5.58,76
1/12/2023,-10.09,11.79164968,4.455,0
1/12/2023,-10.46,11.79164968,5.265,0
1/12/2023,-10.68,11.79164968,8.235,0
1/12/2023,-10.88,11.79164968,10.215,0
1/12/2023,-11.16,11.79164968,5.4,0
1/12/2023,-11.38,11.79164968,4.68,0
1/12/2023,-11.58,11.79164968,3.735,0
1/12/2023,-11.86,11.79164968,2.655,0
1/13/2023,-12.08,11.44405433,1.26,0
1/13/2023,-12.1,11.44405433,1.71,0
1/13/2023,-12.1,11.44405433,1.8,0
1/13/2023,-12.19,11.44405433,2.745,0
1/13/2023,-12.2,11.44405433,5.715,0
1/13/2023,-12.2,11.44405433,4.86,0
1/13/2023,-12.2,11.44405433,6.57,0
1/13/2023,-12.2,11.44405433,8.73,0
1/13/2023,-10.19,11.44405433,8.055,243
1/13/2023,-7.71,11.44405433,6.345,481
1/13/2023,-5.65,11.44405433,7.695,524
1/13/2023,-5.66,11.44405433,7.92,120
1/13/2023,-5.18,11.44405433,5.085,291
1/13/2023,-5.27,11.44405433,4.68,117
1/13/2023,-5.04,11.44405433,4.68,324
1/13/2023,-5.18,11.44405433,3.735,248
1/13/2023,-6.16,11.44405433,2.97,16
1/13/2023,-6.65,11.44405433,3.195,0
1/13/2023,-7.05,11.44405433,4.185,0
1/13/2023,-7.45,11.44405433,9.045,0
1/13/2023,-7.85,11.44405433,8.145,0
1/13/2023,-8.16,11.44405433,5.085,0
1/13/2023,-8.55,11.44405433,4.68,0
1/13/2023,-8.95,11.44405433,8.46,0
1/14/2023,-9.35,9.890172014,5.22,0
1/14/2023,-9.75,9.890172014,4.68,0
1/14/2023,-10.06,9.890172014,4.365,0
1/14/2023,-10.36,9.890172014,2.115,0
1/14/2023,-10.66,9.890172014,1.8,0
1/14/2023,-11.05,9.890172014,1.485,0
1/14/2023,-11.36,9.890172014,1.44,0
1/14/2023,-11.66,9.890172014,0.81,0
1/14/2023,-9.77,9.890172014,0.72,136
1/14/2023,-9.24,9.890172014,1.35,67
1/14/2023,-7.45,9.890172014,1.44,323
1/14/2023,-6.59,9.890172014,1.125,167
1/14/2023,-5.54,9.890172014,0.765,337
1/14/2023,-4.18,9.890172014,0.405,601
1/14/2023,-3.48,9.890172014,0.045,495
1/14/2023,-3.4,9.890172014,0.315,368
1/14/2023,-4.54,9.890172014,0.36,11
1/14/2023,-5.23,9.890172014,0.675,0
1/14/2023,-5.82,9.890172014,1.035,0
1/14/2023,-6.51,9.890172014,1.08,0
1/14/2023,-7.13,9.890172014,1.395,0
1/14/2023,-7.73,9.890172014,2.385,0
1/14/2023,-8.32,9.890172014,1.89,0
1/14/2023,-9.01,9.890172014,2.115,0
1/15/2023,-9.63,10.19049527,2.16,0
1/15/2023,-10.31,10.19049527,2.16,0
1/15/2023,-11.19,10.19049527,2.79,0
1/15/2023,-12.09,10.19049527,3.195,0
1/15/2023,-12.99,10.19049527,5.13,0
1/15/2023,-13.89,10.19049527,6.66,0
1/15/2023,-14.79,10.19049527,7.785,0
1/15/2023,-15.6,10.19049527,8.55,0
1/15/2023,-14.56,10.19049527,10.215,144
1/15/2023,-13.7,10.19049527,8.235,187
1/15/2023,-12.2,10.19049527,5.715,511
1/15/2023,-10.69,10.19049527,3.51,750
1/15/2023,-9.45,10.19049527,2.295,862
1/15/2023,-8.86,10.19049527,1.845,680
1/15/2023,-9.15,10.19049527,2.43,342
1/15/2023,-10.16,10.19049527,4.41,124
1/15/2023,-11.44,10.19049527,8.46,2
1/15/2023,-11.78,10.19049527,9,0
1/15/2023,-11.98,10.19049527,10.26,0
1/15/2023,-12.18,10.19049527,14.22,0
1/15/2023,-12.38,10.19049527,16.335,0
1/15/2023,-12.58,10.19049527,16.56,0
1/15/2023,-12.78,10.19049527,17.19,0
1/15/2023,-12.98,10.19049527,17.28,0
1/16/2023,-13.18,8.263087641,14.13,0
1/16/2023,-12.85,8.263087641,11.79,0
1/16/2023,-12.45,8.263087641,12.78,0
1/16/2023,-12.05,8.263087641,10.755,0
1/16/2023,-11.65,8.263087641,6.03,0
1/16/2023,-11.25,8.263087641,4.455,0
1/16/2023,-10.85,8.263087641,5.265,0
1/16/2023,-10.45,8.263087641,7.605,0
1/16/2023,-8.91,8.263087641,6.975,82
1/16/2023,-8.35,8.263087641,5.58,58
1/16/2023,-5.85,8.263087641,8.55,432
1/16/2023,-4.45,8.263087641,8.055,286
1/16/2023,-3.43,8.263087641,7.92,312
1/16/2023,-2.86,8.263087641,7.92,260
1/16/2023,-2.36,8.263087641,4.14,448
1/16/2023,-2.3,8.263087641,4.23,326
1/16/2023,-3.26,8.263087641,7.47,58
1/16/2023,-3.57,8.263087641,5.085,0
1/16/2023,-3.86,8.263087641,3.42,0
1/16/2023,-4.07,8.263087641,5.13,0
1/16/2023,-4.27,8.263087641,5.4,0
1/16/2023,-4.56,8.263087641,3.825,0
1/16/2023,-4.77,8.263087641,2.655,0
1/16/2023,-5.06,8.263087641,3.465,0
1/17/2023,-5.27,10.09769797,3.915,0
1/17/2023,-5.65,10.09769797,4.59,0
1/17/2023,-5.96,10.09769797,5.31,0
1/17/2023,-6.35,10.09769797,6.66,0
1/17/2023,-6.75,10.09769797,6.21,0
1/17/2023,-7.06,10.09769797,4.23,0
1/17/2023,-7.45,10.09769797,3.015,0
1/17/2023,-7.85,10.09769797,2.565,0
1/17/2023,-6.94,10.09769797,3.78,37
1/17/2023,-5.4,10.09769797,5.85,144
1/17/2023,-3.98,10.09769797,7.695,214
1/17/2023,-3.01,10.09769797,4.455,199
1/17/2023,-2.29,10.09769797,5.85,234
1/17/2023,-1.85,10.09769797,5.49,207
1/17/2023,-1.8,10.09769797,7.605,135
1/17/2023,-2.41,10.09769797,11.07,55
1/17/2023,-3.29,10.09769797,11.52,12
1/17/2023,-3.57,10.09769797,10.575,0
1/17/2023,-3.77,10.09769797,7.29,0
1/17/2023,-3.98,10.09769797,6.21,0
1/17/2023,-4.18,10.09769797,4.23,0
1/17/2023,-4.46,10.09769797,4.59,0
1/17/2023,-4.68,10.09769797,8.145,0
1/17/2023,-4.88,10.09769797,10.215,0
1/18/2023,-5.07,9.390685862,9.81,0
1/18/2023,-5.27,9.390685862,9.09,0
1/18/2023,-5.48,9.390685862,6.48,0
1/18/2023,-5.59,9.390685862,6.12,0
1/18/2023,-5.77,9.390685862,2.97,0
1/18/2023,-5.98,9.390685862,2.52,0
1/18/2023,-6.18,9.390685862,3.78,0
1/18/2023,-6.38,9.390685862,2.385,0
1/18/2023,-4.91,9.390685862,3.42,83
1/18/2023,-2.34,9.390685862,3.6,400
1/18/2023,-0.77,9.390685862,2.655,330
1/18/2023,0.36,9.390685862,5.04,313
1/18/2023,1.29,9.390685862,9.18,358
1/18/2023,1.84,9.390685862,9.72,322
1/18/2023,1.99,9.390685862,8.145,354
1/18/2023,1.56,9.390685862,9.495,263
1/18/2023,0.45,9.390685862,13.185,61
1/18/2023,0.04,9.390685862,11.79,0
1/18/2023,-0.18,9.390685862,12.15,0
1/18/2023,-0.38,9.390685862,11.61,0
1/18/2023,-0.66,9.390685862,13.725,0
1/18/2023,-0.88,9.390685862,14.67,0
1/18/2023,-1.07,9.390685862,15.705,0
1/18/2023,-1.36,9.390685862,18.675,0
1/19/2023,-1.57,11.53635546,19.08,0
1/19/2023,-1.77,11.53635546,24.12,0
1/19/2023,-1.89,11.53635546,16.965,0
1/19/2023,-1.99,11.53635546,13.32,0
1/19/2023,-2.09,11.53635546,12.33,0
1/19/2023,-2.19,11.53635546,14.445,0
1/19/2023,-2.29,11.53635546,13.815,0
1/19/2023,-2.48,11.53635546,15.57,0
1/19/2023,-1.36,11.53635546,14.895,41
1/19/2023,-0.06,11.53635546,15.705,98
1/19/2023,0.8,11.53635546,17.1,111
1/19/2023,1.43,11.53635546,17.28,123
1/19/2023,2.29,11.53635546,23.895,187
1/19/2023,2.84,11.53635546,24.84,170
1/19/2023,2.73,11.53635546,19.8,82
1/19/2023,2.88,11.53635546,19.08,170
1/19/2023,2.11,11.53635546,16.875,4
1/19/2023,1.65,11.53635546,15.93,0
1/19/2023,1.34,11.53635546,18.675,0
1/19/2023,0.95,11.53635546,17.505,0
1/19/2023,0.55,11.53635546,22.635,0
1/19/2023,0.15,11.53635546,20.88,0
1/19/2023,-0.25,11.53635546,19.26,0
1/19/2023,-0.65,11.53635546,24.12,0
1/20/2023,-1.05,11.80313661,22.005,0
1/20/2023,-1.45,11.80313661,19.395,0
1/20/2023,-2.02,11.80313661,17.505,0
1/20/2023,-2.54,11.80313661,15.075,0
1/20/2023,-3.04,11.80313661,13.185,0
1/20/2023,-3.54,11.80313661,10.755,0
1/20/2023,-4.04,11.80313661,11.385,0
1/20/2023,-4.54,11.80313661,9.315,0
1/20/2023,-2.06,11.80313661,11.205,236
1/20/2023,0.05,11.80313661,13.725,374
1/20/2023,1.52,11.80313661,11.835,329
1/20/2023,2.4,11.80313661,11.52,293
1/20/2023,2.24,11.80313661,10.575,119
1/20/2023,2.46,11.80313661,11.385,224
1/20/2023,2.5,11.80313661,14.355,208
1/20/2023,2.5,11.80313661,15.705,301
1/20/2023,1.63,11.80313661,17.1,126
1/20/2023,1.06,11.80313661,21.06,0
1/20/2023,0.65,11.80313661,19.395,0
1/20/2023,0.25,11.80313661,14.67,0
1/20/2023,-0.24,11.80313661,10.89,0
1/20/2023,-0.65,11.80313661,11.385,0
1/20/2023,-1.14,11.80313661,9.945,0
1/20/2023,-1.55,11.80313661,7.2,0
1/21/2023,-2.04,9.971481797,4.95,0
1/21/2023,-2.27,9.971481797,6.57,0
1/21/2023,-2.48,9.971481797,8.73,0
1/21/2023,-2.76,9.971481797,9.63,0
1/21/2023,-2.98,9.971481797,12.555,0
1/21/2023,-3.26,9.971481797,14.535,0
1/21/2023,-3.48,9.971481797,14.76,0
1/21/2023,-3.76,9.971481797,14.76,0
1/21/2023,-1.88,9.971481797,15.705,137
1/21/2023,1.38,9.971481797,19.935,546
1/21/2023,2.94,9.971481797,21.465,394
1/21/2023,4.94,9.971481797,19.395,702
1/21/2023,5.73,9.971481797,26.325,426
1/21/2023,5.89,9.971481797,46.575,304
1/21/2023,5.73,9.971481797,45.225,319
1/21/2023,5.52,9.971481797,38.97,350
1/21/2023,4.1,9.971481797,28.71,37
1/21/2023,3.64,9.971481797,30.195,0
1/21/2023,3.34,9.971481797,24.3,0
1/21/2023,3.04,9.971481797,21.825,0
1/21/2023,2.74,9.971481797,23.175,0
1/21/2023,2.44,9.971481797,29.7,0
1/21/2023,2.05,9.971481797,24.3,0
1/21/2023,1.74,9.971481797,32.535,0
1/22/2023,1.44,11.33531717,31.005,0
1/22/2023,1.31,11.33531717,37.215,0
1/22/2023,1.13,11.33531717,26.505,0
1/22/2023,1.01,11.33531717,36.495,0
1/22/2023,0.82,11.33531717,25.245,0
1/22/2023,0.71,11.33531717,21.825,0
1/22/2023,0.61,11.33531717,20.655,0
1/22/2023,0.43,11.33531717,12.645,0
1/22/2023,1.45,11.33531717,10.575,37
1/22/2023,2.13,11.33531717,8.235,59
1/22/2023,2.81,11.33531717,7.92,90
1/22/2023,2.99,11.33531717,6.975,65
1/22/2023,3.18,11.33531717,4.635,75
1/22/2023,3.38,11.33531717,4.005,74
1/22/2023,3.49,11.33531717,3.96,73
1/22/2023,3.41,11.33531717,3.645,42
1/22/2023,2.96,11.33531717,6.435,3
1/22/2023,2.73,11.33531717,7.785,0
1/22/2023,2.44,11.33531717,11.07,0
1/22/2023,2.14,11.33531717,14.355,0
1/22/2023,1.84,11.33531717,11.925,0
1/22/2023,1.54,11.33531717,12.78,0
1/22/2023,1.24,11.33531717,10.125,0
1/22/2023,0.94,11.33531717,9.72,0
1/23/2023,0.64,9.324045553,9.09,0
1/23/2023,-0.45,9.324045553,9,0
1/23/2023,-1.74,9.324045553,5.22,0
1/23/2023,-2.95,9.324045553,3.105,0
1/23/2023,-4.15,9.324045553,4.14,0
1/23/2023,-5.44,9.324045553,2.745,0
1/23/2023,-6.65,9.324045553,2.835,0
1/23/2023,-7.85,9.324045553,2.25,0
1/23/2023,-5.02,9.324045553,1.845,324
1/23/2023,-2.24,9.324045553,2.43,559
1/23/2023,0.73,9.324045553,2.835,824
1/23/2023,2.76,9.324045553,4.455,841
1/23/2023,4.14,9.324045553,3.105,865
1/23/2023,4.82,9.324045553,3.51,777
1/23/2023,4.81,9.324045553,3.915,598
1/23/2023,4.01,9.324045553,3.96,413
1/23/2023,2.24,9.324045553,2.7,122
1/23/2023,1.13,9.324045553,2.52,0
1/23/2023,0.13,9.324045553,1.26,0
1/23/2023,-0.88,9.324045553,0.45,0
1/23/2023,-1.88,9.324045553,0.36,0
1/23/2023,-2.88,9.324045553,0.36,0
1/23/2023,-3.88,9.324045553,0.045,0
1/23/2023,-4.88,9.324045553,0,0
1/24/2023,-5.88,8.518238343,0,0
1/24/2023,-6.79,8.518238343,0,0
1/24/2023,-7.69,8.518238343,0,0
1/24/2023,-8.59,8.518238343,0,0
1/24/2023,-9.57,8.518238343,0,0
1/24/2023,-10.49,8.518238343,0,0
1/24/2023,-11.39,8.518238343,0,0
1/24/2023,-12.29,8.518238343,0,0
1/24/2023,-9.6,8.518238343,0.315,279
1/24/2023,-7.1,8.518238343,0.36,515
1/24/2023,-4.96,8.518238343,0.36,612
1/24/2023,-2.51,8.518238343,0.36,889
1/24/2023,-0.71,8.518238343,0.045,890
1/24/2023,-0.15,8.518238343,0.315,614
1/24/2023,0.16,8.518238343,0.36,655
1/24/2023,-0.94,8.518238343,0.36,244
1/24/2023,-2.59,8.518238343,0.99,116
1/24/2023,-3.41,8.518238343,1.08,0
1/24/2023,-4.02,8.518238343,0.765,0
1/24/2023,-4.63,8.518238343,0.405,0
1/24/2023,-5.31,8.518238343,0.675,0
1/24/2023,-5.93,8.518238343,0.72,0
1/24/2023,-6.61,8.518238343,0.72,0
1/24/2023,-7.23,8.518238343,1.35,0
1/25/2023,-7.82,10.30021114,1.125,0
1/25/2023,-8.43,10.30021114,1.71,0
1/25/2023,-8.94,10.30021114,0.855,0
1/25/2023,-9.52,10.30021114,1.035,0
1/25/2023,-10.13,10.30021114,0.45,0
1/25/2023,-10.73,10.30021114,0.675,0
1/25/2023,-11.33,10.30021114,1.035,0
1/25/2023,-11.93,10.30021114,1.395,0
1/25/2023,-9.38,10.30021114,1.44,202
1/25/2023,-5.94,10.30021114,1.125,607
1/25/2023,-3.84,10.30021114,1.395,619
1/25/2023,-2.55,10.30021114,0.81,533
